,term,count,num_docs,label,subjectivity_max,subjectivity_min,subjectivity_mean
7295,handheld,11,9,['positive' 'neutral'],0.7,0.0,0.3237878787878788
14865,secure_networks,11,1,['neutral' 'positive' 'negative'],0.651,0.19999999999999998,0.48629220779220783
5217,election,11,8,['neutral' 'positive'],1.0,0.06666666666666667,0.5216368227731863
15998,strategic_imperatives,11,8,['positive' 'neutral'],0.625,0.0,0.33036271808999085
16015,streamlining,11,8,['positive' 'negative' 'neutral'],1.0,0.0,0.3592171717171717
5047,earlier_stage,11,9,['positive' 'negative' 'neutral'],0.6666666666666666,0.0,0.4238205922865014
5045,ear,11,4,['neutral' 'positive' 'negative'],0.8,0.0,0.3834178145087236
4936,drug_candidates,11,6,['positive' 'neutral'],0.7272727272727273,0.22727272727272727,0.48766069788797056
16182,suitable,11,7,['neutral' 'positive'],0.875,0.30113636363636365,0.605159582841401
4834,double_digit_comp,11,8,['positive' 'negative'],0.7333333333333333,0.3,0.4410198459549109
18196,warnermedia,11,1,['positive' 'neutral' 'negative'],0.7333333333333333,0.0,0.3700757575757576
4789,domestic_parks,11,2,['positive' 'neutral' 'negative'],0.6111111111111112,0.03333333333333333,0.2566230486685032
910,architectural,11,7,['neutral' 'positive'],0.875,0.0,0.2508264462809917
323,advantageous,11,11,['positive' 'negative'],0.9,0.0,0.36323691460055096
5276,em,11,2,['positive' 'neutral'],1.0,0.0,0.3485651974288338
317,advanced_display,11,2,['positive' 'neutral'],0.6916666666666668,0.425,0.551324937688574
7068,government_stimulus,11,10,['positive' 'negative' 'neutral'],1.0,0.0,0.40955004591368227
14995,sequence,11,8,['neutral' 'negative' 'positive'],1.0,0.0,0.3246825396825397
418,agilent,11,2,['neutral' 'positive'],0.9375,0.22727272727272727,0.5307277318640955
6727,fusion,11,6,['neutral' 'positive'],0.7142857142857143,0.0,0.40777941755214486
15134,shirt,11,10,['neutral' 'positive'],0.8666666666666667,0.0,0.4255796602387511
15293,singular,11,11,['neutral' 'positive'],1.0,0.0,0.4731117451571997
6458,forest,11,6,['neutral' 'positive'],0.7,0.0,0.43026859504132225
6425,footwear_apparel,11,5,['positive' 'neutral'],0.8,0.0,0.4283389085661813
15349,slack,11,3,['positive' 'neutral' 'negative'],0.7333333333333333,0.0,0.3784802571166207
6867,generational,11,11,['neutral' 'positive' 'negative'],0.9,0.0,0.25335497835497833
15372,slides_webcast,11,11,['neutral'],0.5,0.0,0.22904040404040404
6880,genetics,11,8,['positive' 'neutral'],0.875,0.0,0.40939566115702486
15431,smile,11,3,['neutral' 'positive'],1.0,0.03333333333333333,0.33084858323494687
6252,firewall,11,6,['neutral' 'negative' 'positive'],0.75,0.0,0.29902597402597403
6885,genomic,11,7,['positive' 'neutral' 'negative'],1.0,0.1,0.5065503246753247
365,affair,11,6,['positive' 'neutral'],1.0,0.0,0.3111471861471861
6906,geopolitical,11,10,['neutral' 'negative' 'positive'],0.875,0.25,0.5235828943783489
6931,gi,11,5,['neutral' 'positive'],0.5959595959595959,0.0,0.16831955922865013
15049,severe_weather,11,11,['negative' 'positive' 'neutral'],0.7916666666666666,0.0,0.35324675324675325
6208,finance_leases,11,7,['negative' 'neutral'],0.875,0.0,0.36608585858585857
485,airway,11,6,['positive' 'neutral' 'negative'],0.748,0.0,0.32185355175127905
15519,solar_panel,11,9,['neutral' 'positive'],0.7678571428571428,0.0,0.35243821330184966
7018,gmp,11,6,['neutral' 'positive'],0.8500000000000001,0.0,0.39060409287682013
15525,sole,11,11,['positive' 'neutral'],0.484,0.0625,0.2700904499540863
7037,golden,11,11,['positive' 'negative' 'neutral'],0.5757575757575758,0.26666666666666666,0.4389095500459137
374,affluent,11,8,['positive' 'neutral'],0.8725,0.2665,0.5716731601731602
18447,word_mouth,11,9,['neutral' 'positive'],1.0,0.022222222222222223,0.5217821067821068
6074,feasibility,11,7,['positive' 'neutral'],1.0,0.0,0.3759090909090909
15594,south,11,9,['positive' 'negative' 'neutral'],1.0,0.14285714285714285,0.5662546241637151
5924,f,11,7,['neutral' 'positive'],0.525,0.0,0.22523145208496623
6218,financing_facilitation,11,1,['neutral' 'negative' 'positive'],0.625,0.0,0.25084503039048495
4661,dispute,11,9,['positive' 'neutral'],0.6125,0.0,0.3956045848091303
18177,war,11,10,['positive' 'neutral' 'negative'],0.67,0.0,0.2862780401416765
4639,disparate,11,9,['neutral' 'positive'],0.7,0.0,0.2630706414797324
16594,telco,11,10,['neutral' 'positive' 'negative'],0.75,0.0,0.3432454180019115
4029,datadog,11,1,['neutral' 'positive'],1.0,0.0,0.35829004329004327
16608,telephone,11,10,['neutral' 'positive'],0.7,0.0,0.31890151515151516
4027,datacom,11,3,['positive' 'negative'],0.7333333333333333,0.14444444444444446,0.518294634658271
1076,atandt,11,2,['neutral' 'positive'],0.6523809523809524,0.05,0.4610401323063661
14573,rwas,11,5,['positive' 'neutral' 'negative'],0.6666666666666666,0.0,0.2683249158249158
18098,voltage,11,6,['positive' 'neutral'],0.6583333333333333,0.2571428571428571,0.5341755214482488
1097,atopic_dermatitis,11,3,['positive' 'neutral'],0.7272727272727273,0.0,0.5131060606060606
14564,rush,11,9,['negative' 'neutral' 'positive'],0.95,0.0,0.34330808080808084
14539,rtx,11,2,['positive' 'neutral' 'negative'],1.0,0.0,0.4518044077134986
3789,crucial,11,11,['neutral' 'positive'],1.0,0.55,0.7441558441558441
3788,crt,11,2,['neutral' 'negative' 'positive'],0.9,0.0,0.5283047466002011
3765,crop_protection,11,4,['positive' 'neutral'],0.875,0.0,0.33125573921028467
4110,decent,11,10,['positive' 'neutral'],0.7083333333333333,0.3333333333333333,0.544432966023875
8109,in,11,9,['neutral' 'positive' 'negative'],0.8111111111111112,0.0,0.4705004591368228
3719,creating,11,9,['positive' 'neutral'],1.0,0.0,0.5009400826446281
14511,rpm,11,3,['positive' 'neutral' 'negative'],0.6538461538461539,0.0,0.3108258408258408
1162,augment,11,11,['positive'],1.0,0.0,0.5109848484848485
3644,countless,11,11,['positive' 'negative' 'neutral'],0.625,0.25,0.3882575757575758
18039,virtual_reality,11,7,['neutral' 'positive'],1.0,0.0,0.3188337924701561
8175,incurred,11,9,['neutral' 'positive'],0.7,0.0,0.29330414534959987
3562,core_competencies,11,11,['positive' 'neutral'],1.0,0.06666666666666667,0.5898590613931524
8208,indispensable,11,7,['positive' 'neutral'],0.95,0.3444444444444445,0.6047660041978223
16854,timely_manner,11,8,['positive' 'negative' 'neutral'],0.9166666666666667,0.0,0.4615768070313525
18547,xpeng,11,1,['neutral' 'positive'],0.5986363636363636,0.0,0.2855903187721369
3464,continuing_ops,11,4,['negative' 'neutral' 'positive'],0.55,0.0,0.1671717171717172
8323,inhaled,11,2,['positive' 'neutral'],1.0,0.125,0.6229707792207791
16932,tooling,11,10,['neutral' 'positive' 'negative'],0.4375,0.0,0.14521349862258953
3727,credibility,11,10,['positive' 'negative' 'neutral'],1.0,0.125,0.5199471992653811
4111,decentralization,11,5,['positive' 'neutral' 'negative'],1.0,0.0,0.33409090909090905
4115,decile,11,6,['positive' 'neutral'],0.7,0.24166666666666667,0.43384986225895317
7956,ifp,11,3,['positive' 'neutral' 'negative'],0.6,0.0,0.3027015282697101
16295,surveillance,11,9,['positive' 'neutral'],0.725,0.0,0.37061524334251605
14745,scheme,11,11,['positive' 'negative' 'neutral'],1.0,0.0,0.3260606060606061
4627,dish,11,5,['neutral' 'positive' 'negative'],0.75,0.0,0.27443181818181817
4605,discounted,11,8,['positive' 'neutral'],0.9,0.0,0.42251377410468327
4553,directional,11,10,['neutral' 'negative'],0.6,0.0,0.19065656565656566
4549,direct_listing,11,3,['neutral' 'positive'],0.5902777777777778,0.15555555555555556,0.38738193624557266
4522,diligent,11,10,['neutral' 'positive' 'negative'],0.8166666666666667,0.0,0.43989111898202804
4510,digitally_enabled,11,8,['positive' 'negative' 'neutral'],0.4061507936507936,0.0,0.22081103240194147
4474,diet,11,8,['neutral' 'positive'],0.7,0.0,0.33188200688200686
4458,diaper,11,1,['positive' 'neutral'],0.825,0.0,0.405
7651,homeownership,11,7,['neutral' 'positive'],0.7333333333333333,0.0,0.3514692378328742
4427,dexcom,11,1,['neutral' 'positive'],0.9375,0.0,0.413698347107438
16409,systematic,11,10,['neutral' 'negative' 'positive'],0.625,0.0,0.3537861570247934
4399,deterioration,11,11,['neutral' 'negative'],0.625,0.17916666666666667,0.40375
7693,horse,11,6,['neutral' 'positive' 'negative'],0.7272727272727273,0.0,0.4201643053915781
4389,detailed_description,11,11,['neutral'],0.75,0.3125,0.5553787878787879
7707,hosted,11,9,['neutral' 'negative' 'positive'],0.7,0.0,0.35025252525252526
16438,taegis,11,1,['positive' 'neutral'],1.0,0.0,0.345527898027898
16440,tag,11,10,['positive' 'neutral'],0.7166666666666667,0.0,0.3768122786304604
4365,designed,11,9,['positive' 'neutral'],0.9166666666666667,0.0,0.5226354453627181
1003,asia_pacific,11,8,['positive' 'neutral'],0.7333333333333333,0.03333333333333333,0.3627195657877476
4300,departure,11,9,['neutral' 'positive' 'negative'],0.625,0.0,0.3477146464646465
14647,sanction,11,7,['neutral' 'negative'],1.0,0.0,0.4092243867243867
7838,hyperconn,11,1,['positive' 'neutral'],0.6666666666666666,0.3181818181818182,0.4359189295552932
1011,asms,11,6,['neutral' 'positive' 'negative'],0.725,0.0,0.36079545454545453
4244,delivered,11,9,['neutral' 'positive'],0.7666666666666666,0.0,0.366227749523204
4172,deeper_dive,11,9,['neutral' 'positive'],1.0,0.0,0.3496556473829201
14591,sacrifice,11,11,['positive' 'neutral' 'negative'],1.0,0.0,0.4843614718614719
16562,teaching_learning,11,1,['neutral' 'positive'],0.6875,0.0,0.3459563164108619
14386,rmbs,11,2,['positive' 'negative' 'neutral'],0.7999999999999999,0.0,0.2659090909090909
5240,electron,11,4,['neutral' 'positive'],0.9,0.0,0.2628787878787879
6104,feel,11,8,['neutral' 'positive'],1.0,0.2142857142857143,0.5042815601906511
11819,paid_subscribers,11,4,['positive' 'neutral'],1.0,0.0,0.23207070707070707
11865,pant,11,8,['positive' 'neutral'],0.6666666666666666,0.0,0.30129017447199263
10946,nim,11,7,['neutral' 'negative' 'positive'],0.5,0.0,0.20015151515151516
9254,leveraging,11,9,['neutral' 'positive' 'negative'],0.6625,0.0,0.3755892255892256
10549,multifaceted,11,11,['positive' 'neutral'],1.0,0.0,0.43825757575757573
9392,liter,11,2,['positive' 'negative' 'neutral'],0.6,0.0,0.2990105601469238
11416,omni_channel,11,8,['positive'],0.75,0.0,0.4107759412304867
9940,medium_sized,11,7,['neutral' 'positive' 'negative'],0.75,0.2,0.4605694702123273
10930,niche,11,7,['positive' 'neutral'],0.8,0.2,0.4614976059294241
9388,listening,11,10,['neutral' 'positive'],0.95,0.275,0.5547348484848486
12331,pit,11,8,['neutral' 'positive'],0.8888888888888888,0.0,0.41914928505837595
13438,raw_material_shortages,11,6,['negative' 'positive'],0.6538461538461539,0.2570512820512821,0.42766319539046815
12826,prestigious,11,11,['positive' 'neutral'],1.0,0.0,0.3521763085399449
9929,medicaid,11,6,['neutral' 'positive' 'negative'],1.0,0.0,0.37261380034107305
12040,pdf,11,4,['neutral' 'positive'],0.9,0.0,0.3168732782369146
9154,leagh,11,1,['positive' 'neutral'],0.9,0.0,0.286560409287682
13437,raw_material_prices,11,9,['positive' 'negative' 'neutral'],0.5288461538461539,0.1955128205128205,0.3748747086247086
13563,recently_completed,11,10,['neutral' 'positive' 'negative'],0.5166666666666667,0.125,0.2716827364554637
9770,marginal,11,11,['negative' 'positive' 'neutral'],1.0,0.0,0.49739057239057244
9908,mechanic,11,11,['positive' 'negative' 'neutral'],0.6121428571428571,0.0,0.31221118107481743
13011,pronged,11,11,['neutral' 'negative' 'positive'],0.8,0.0,0.3223091302636757
12264,phosphate,11,1,['positive' 'neutral'],0.75,0.0,0.38636363636363635
9161,leap,11,9,['positive' 'neutral'],1.0,0.0,0.4327180899908173
10979,noi,11,6,['positive' 'negative' 'neutral'],0.6416666666666666,0.0,0.3509902281160398
13915,remission,11,4,['positive' 'negative'],0.8250000000000001,0.0,0.41028630460448645
12840,prevalent,11,9,['positive' 'neutral'],1.0,0.0,0.5058333333333334
10380,monitor,11,11,['positive' 'neutral'],0.9,0.0,0.2927194018103109
9699,male,11,7,['neutral' 'positive'],0.55,0.1,0.26046176046176045
10103,micro_mobility,11,2,['positive' 'neutral'],0.7166666666666667,0.0,0.2959155953474135
11169,notch,11,10,['positive' 'neutral'],0.7666666666666666,0.41,0.563595041322314
12034,pcls,11,2,['negative' 'neutral' 'positive'],0.6,0.0,0.2684573002754821
11048,nongaming,11,2,['positive' 'neutral'],0.75,0.0,0.4088475665748393
10136,microstrategy,11,1,['neutral' 'positive'],0.95,0.0,0.3971435130526039
13985,repeatable,11,11,['positive'],1.0,0.0,0.38203659976387255
9709,malware,11,6,['positive' 'neutral'],0.7833333333333333,0.0,0.3331611570247934
9669,mail,11,4,['positive' 'neutral'],0.7333333333333333,0.0,0.2999907235621521
10140,mid_band,11,4,['neutral' 'positive'],1.0,0.0,0.4954545454545455
10145,mid_teen,11,10,['negative' 'neutral' 'positive'],0.8,0.0,0.3908082447855175
9437,loaded,11,10,['negative' 'positive' 'neutral'],0.9533333333333333,0.0,0.5386056014692379
10044,metal_coatings,11,1,['negative' 'positive'],0.75,0.0,0.45004684709230164
9272,libor,11,9,['neutral' 'positive'],0.725,0.0,0.39424931129476587
9653,magenta,11,1,['positive' 'neutral'],0.95,0.041666666666666664,0.3942824711764105
13783,registrational,11,7,['neutral' 'positive'],0.875,0.0,0.43595946477764663
13012,pronounced,11,11,['negative' 'neutral' 'positive'],0.5458333333333334,0.0,0.34106749311294765
12496,polymer,11,9,['neutral' 'negative' 'positive'],1.0,0.0,0.5362970615243342
12246,phased,11,9,['neutral' 'positive' 'negative'],0.6555194805194805,0.0,0.2617138921684376
12885,printing,11,6,['positive' 'neutral' 'negative'],0.9,0.0,0.5536201298701299
10704,nasdaq,11,8,['neutral' 'positive' 'negative'],1.0,0.1875,0.5095328282828283
12071,peer_reviewed,11,8,['positive' 'neutral'],0.7272727272727273,0.1875,0.41858126721763084
10650,myopia_management,11,1,['positive' 'neutral'],1.0,0.0,0.4476761937557392
9884,md,11,5,['neutral' 'positive'],0.5399999999999999,0.0,0.31911255411255407
12151,permian,11,5,['neutral' 'positive'],0.7833333333333333,0.0,0.43247655122655126
11282,observability_security,11,4,['positive' 'neutral'],1.0,0.0,0.39806965761511215
11721,overdraft_fees,11,7,['neutral' 'positive' 'negative'],0.875,0.0,0.37429407713498625
9593,lump_sum,11,4,['neutral' 'positive' 'negative'],0.5714285714285714,0.0,0.16250901875901877
12161,perpetual_license,11,8,['positive' 'negative' 'neutral'],0.5,0.0,0.30338952293497745
12706,prelaunch,11,3,['neutral' 'positive'],1.0,0.0,0.4839646464646465
13949,renewable_natural_gas,11,8,['positive' 'neutral'],0.6506666666666667,0.1125,0.3901730945821855
13574,recession,11,8,['negative' 'positive' 'neutral'],0.6,0.0,0.3385858585858586
11473,open_label,11,6,['neutral' 'positive'],0.6,0.0,0.2783333333333333
12884,printer,11,5,['neutral' 'positive'],0.77,0.0,0.45477912239275875
13579,recipient,11,10,['neutral' 'positive'],1.0,0.0,0.4016666666666666
11638,otc,11,5,['positive' 'negative' 'neutral'],1.0,0.0,0.44995080676898863
10865,neuroscience,11,5,['neutral' 'positive'],0.6,0.0,0.3186868686868687
9215,lemon,11,1,['positive' 'negative' 'neutral'],0.575,0.0,0.3643614718614719
14015,reportable_segments,11,9,['neutral' 'positive' 'negative'],1.0,0.0,0.29747474747474745
9217,lenacapavir,11,1,['positive' 'neutral' 'negative'],1.0,0.15555555555555556,0.6044101731601731
13196,purposeful,11,11,['neutral' 'positive' 'negative'],0.7333333333333333,0.08333333333333333,0.40652990948445494
12461,poi,11,1,['negative' 'positive' 'neutral'],1.0,0.0,0.3844328020464384
13002,promoter_score,11,11,['positive'],1.0,0.0,0.33035959595959596
9852,maturing,11,10,['positive' 'neutral'],0.7083333333333334,0.0,0.38499196510560146
10747,nba,11,5,['neutral' 'positive'],0.825,0.0,0.2797947002492457
8621,invisalign_case,12,1,['positive' 'neutral'],1.0,0.0,0.3678819444444445
10368,monetary,12,11,['neutral' 'positive' 'negative'],0.675,0.0,0.21452651515151513
3509,converge,12,1,['positive' 'neutral'],0.75,0.0,0.38741324812753386
10268,missouri,12,5,['neutral' 'negative'],0.5,0.0,0.24053240740740742
1849,bounce,12,9,['positive' 'neutral' 'negative'],0.7225,0.0,0.3950033068783069
3503,convenience_mobility,12,1,['positive' 'neutral'],0.75,0.0,0.19569444444444442
7754,htlf,12,1,['neutral' 'positive'],0.7333333333333333,0.0,0.3188988095238095
5097,ebitdar,12,4,['positive' 'negative' 'neutral'],0.8516666666666666,0.0,0.18314814814814814
776,antitrust,12,9,['neutral' 'positive'],0.4,0.0,0.18362929894179894
16861,tinder,12,1,['neutral' 'positive' 'negative'],0.675,0.0,0.27125
3490,controllable,12,9,['positive' 'neutral' 'negative'],0.8666666666666667,0.0,0.33987218414301745
8291,informed,12,9,['neutral' 'positive' 'negative'],1.0,0.0,0.44949955908289246
16735,theory,12,8,['neutral' 'positive'],0.6216666666666667,0.0,0.3127435418611889
10400,monotherapy_combination,12,5,['neutral' 'positive'],0.8,0.0,0.3415972222222223
5053,early_detection,12,3,['positive' 'neutral'],0.7,0.09999999999999999,0.4162626262626263
14630,salesperson,12,12,['positive' 'neutral' 'negative'],0.6333333333333333,0.0,0.35714962121212124
16849,timeframe,12,11,['positive' 'neutral' 'negative'],0.75,0.0,0.3802469135802469
5149,edition,12,11,['neutral' 'positive'],0.9,0.0,0.429752886002886
14691,sauce,12,8,['neutral' 'positive' 'negative'],1.0,0.39999999999999997,0.6295481601731602
1056,assumptions_beliefs,12,12,['neutral'],0.5666666666666668,0.0,0.25277777777777777
11524,ops,12,10,['neutral' 'positive'],0.5,0.0,0.23548852767602768
11528,optic,12,9,['positive' 'neutral'],0.84375,0.0,0.45907512626262625
15876,statistically_significant,12,8,['neutral' 'positive'],0.9375,0.34500000000000003,0.6920833333333333
18116,vp,12,11,['neutral'],0.475,0.0,0.15730068542568543
14730,scarcity,12,11,['positive' 'negative' 'neutral'],0.7583333333333334,0.0,0.4251461038961039
10303,moat,12,11,['neutral' 'positive'],1.0,0.0,0.4713744588744589
8610,investing_activities,12,12,['neutral'],0.5,0.0,0.16231812169312168
13359,rain,12,8,['neutral' 'negative' 'positive'],0.875,0.1,0.44330853174603174
5031,e_mobility,12,3,['positive' 'neutral'],1.0,0.0,0.34478535353535356
5359,enablers,12,12,['positive' 'neutral'],1.0,0.0,0.522037037037037
108,accommodation,12,6,['positive' 'neutral' 'negative'],1.0,0.0,0.43888062169312175
13387,rank,12,10,['positive' 'neutral'],0.9,0.0,0.450581259018759
2331,cares_act,12,11,['positive' 'neutral' 'negative'],0.5,0.0,0.2753169091710758
14258,revision,12,11,['positive' 'neutral'],0.5777777777777778,0.06666666666666667,0.38190310846560843
5301,emergence_omicron_variant,12,12,['negative' 'positive'],0.8041666666666667,0.0,0.31107473544973546
3600,corridor,12,11,['negative' 'positive' 'neutral'],1.0,0.0,0.31759469696969694
107,accolade,12,7,['neutral' 'positive'],0.8333333333333334,0.0,0.2945008116883117
17898,vegan,12,9,['neutral' 'positive'],0.7484848484848485,0.0,0.46354106541606543
5517,epa,12,7,['positive' 'neutral'],0.5416666666666666,0.0,0.353505291005291
12626,ppnr,12,7,['positive' 'neutral' 'negative'],0.8041666666666667,0.0,0.1878472222222222
2354,carryover,12,10,['neutral' 'negative' 'positive'],0.7136363636363636,0.0,0.3952805296555297
17308,tutoring,12,3,['negative' 'neutral' 'positive'],0.5833333333333334,0.1111111111111111,0.30998850108225107
10328,modernized,12,10,['positive' 'neutral'],1.0,0.21250000000000002,0.475941773173916
13782,registration_statement,12,11,['neutral'],0.7000000000000001,0.0,0.35333183020683023
1846,bottom,12,10,['neutral' 'positive'],0.8666666666666667,0.0,0.36029776936026936
11913,participating,12,11,['neutral' 'positive'],1.0,0.0,0.4514430014430015
14772,scoring,12,10,['positive' 'neutral' 'negative'],0.8125,0.1,0.4491991341991342
12819,pressing,12,10,['neutral' 'positive' 'negative'],0.75,0.0,0.424265873015873
13299,quick_follow,12,10,['neutral' 'positive'],0.5107142857142857,0.16666666666666666,0.45172619047619045
9315,lightspeed,12,2,['positive' 'neutral'],1.0,0.0,0.427889259660093
150,achievements_forward_looking,12,12,['neutral'],0.55,0.1125,0.40861689814814817
1635,biopreservation_media,12,1,['positive' 'neutral'],0.8333333333333334,0.0,0.3148478835978836
4557,directly_comparable_financial,12,12,['neutral'],0.325,0.18,0.24559027777777778
10873,nev,12,2,['neutral' 'positive'],0.44999999999999996,0.25,0.3347979797979798
10631,mvc,12,2,['positive' 'neutral'],0.9,0.0,0.45035538205181064
14494,router,12,6,['neutral' 'positive'],0.6666666666666666,0.0,0.3342532467532468
10628,mutual_fund,12,8,['positive' 'negative' 'neutral'],0.625,0.0,0.3987952441077441
10887,newly_created,12,11,['neutral' 'positive'],0.5386363636363636,0.21363636363636362,0.3685588023088023
17398,unamortized,12,9,['neutral' 'negative' 'positive'],0.875,0.0,0.3439756944444445
960,arrival,12,11,['positive' 'negative' 'neutral'],0.7140151515151515,0.0,0.36634349446849446
4617,discretionary_spending,12,9,['positive' 'negative' 'neutral'],0.5,0.0,0.24754689754689754
8158,incorporation,12,12,['neutral' 'positive'],0.7272727272727273,0.0,0.3546590909090909
17781,user_interface,12,9,['neutral' 'positive'],0.6666666666666666,0.0,0.2596921596921597
4112,decentralized,12,10,['neutral' 'positive'],1.0,0.0,0.4556024531024531
13134,ptc,12,2,['neutral' 'positive' 'negative'],1.0,0.0,0.43535288399871735
8195,india,12,6,['positive' 'neutral'],0.7142857142857143,0.0,0.44908234126984126
4511,digitally_led,12,6,['positive'],0.5458333333333333,0.0,0.2374537037037037
16514,targeting,12,9,['positive' 'neutral'],1.0,0.0,0.4488825757575758
13164,pullback,12,11,['negative' 'positive' 'neutral'],0.6,0.0,0.4032377344877345
4374,desk,12,9,['neutral' 'positive'],0.7312500000000001,0.0,0.2565476190476191
12294,pick,12,11,['positive' 'neutral'],1.0,0.0,0.31976160413660415
2573,challenged,12,11,['positive' 'neutral' 'negative'],1.0,0.0,0.4442956349206349
8279,influential,12,12,['positive' 'neutral'],0.6666666666666666,0.0,0.36240079365079364
16477,tam,12,8,['positive' 'neutral'],0.7758928571428572,0.0,0.35861441798941796
901,arbitration,12,6,['negative' 'neutral'],0.48055555555555557,0.0,0.217122113997114
14367,risk_appetite,12,7,['neutral' 'negative' 'positive'],1.0,0.0,0.37155257936507935
9339,limited_edition,12,8,['positive' 'neutral'],1.0,0.07142857142857142,0.43026004088504083
1418,bath,12,9,['negative' 'positive' 'neutral'],1.0,0.0,0.45730218855218857
924,ards,12,1,['neutral' 'positive'],1.0,0.0,0.42083333333333334
14453,rollover,12,6,['neutral' 'negative' 'positive'],0.875,0.0,0.3651167714560572
939,arizona,12,10,['positive' 'neutral'],0.611111111111111,0.0,0.3137516534391534
13183,purchaser,12,7,['positive' 'negative' 'neutral'],1.0,0.0,0.5897032828282828
16501,tape,12,7,['positive' 'negative' 'neutral'],0.7288888888888888,0.0,0.33288089225589224
18169,walmart,12,3,['neutral' 'positive' 'negative'],0.6138888888888889,0.0,0.32374839666506333
17805,vacancy,12,6,['neutral' 'negative' 'positive'],0.8,0.0,0.33247271825396824
16714,tff_dry_powder,12,1,['neutral' 'positive'],0.7766666666666667,0.3,0.5793219696969697
10589,multistem,12,1,['neutral' 'negative' 'positive'],1.0,0.0,0.4459217171717172
18535,xdr,12,5,['positive' 'neutral'],1.0,0.0,0.5253261784511785
9439,loading,12,12,['positive' 'neutral'],0.8041666666666667,0.27256493506493507,0.45169733044733046
16142,substitute_isolation,12,12,['neutral'],0.0,0.0,0.0
5611,essence,12,10,['neutral' 'positive'],0.7333333333333333,0.0,0.35264550264550265
16654,tenured,12,8,['neutral' 'positive' 'negative'],1.0,0.0,0.45327283249158246
7931,identified,12,11,['neutral' 'positive'],0.8166666666666668,0.0,0.3319386574074074
9442,loandepot,12,1,['neutral' 'positive'],1.0,0.0,0.3649826388888889
4956,dsd,12,2,['positive' 'neutral'],0.7575757575757576,0.0,0.41228024290524284
3875,curbside_pickup,12,12,['positive' 'neutral'],1.0,0.0,0.45267436267436273
4959,dsos,12,12,['positive' 'neutral'],0.5,0.0,0.1966765873015873
7912,icon,12,10,['positive' 'neutral'],0.9,0.0,0.4283324314574315
3811,crystal,12,12,['neutral' 'positive'],0.71,0.0,0.40894069664902993
3808,cryptocurrency,12,10,['positive' 'neutral' 'negative'],0.625,0.0,0.455719696969697
16099,submarine,12,8,['neutral' 'positive' 'negative'],0.9,0.0,0.3685019841269841
14619,sake,12,11,['neutral' 'negative' 'positive'],1.0,0.0,0.5046180555555555
1558,big_picture,12,10,['neutral' 'positive' 'negative'],0.6444444444444445,0.1,0.30693287037037037
12838,prevailing,12,10,['neutral' 'positive' 'negative'],0.5499999999999999,0.0,0.2774869227994228
4923,driving_force,12,12,['positive' 'neutral'],1.0,0.0,0.3612563131313131
16642,tenet,12,10,['positive' 'neutral'],1.0,0.0,0.38233024691358025
2612,charity,12,11,['neutral' 'positive'],1.0,0.0,0.4696103896103896
1726,blockbuster,12,12,['positive' 'negative' 'neutral'],1.0,0.0,0.4216435185185185
4708,diverse_inclusive,12,12,['positive' 'neutral'],0.9444444444444444,0.0,0.39507856341189673
17418,unchanged,12,10,['positive' 'neutral' 'negative'],0.75,0.0,0.21116071428571428
13102,proximity,12,10,['positive' 'negative' 'neutral'],1.0,0.0,0.40609713203463205
1602,bioenergy,12,2,['positive' 'neutral'],0.6,0.0,0.16666666666666666
14347,rigor,12,10,['positive' 'neutral'],0.8181818181818182,0.0,0.3648030788655789
12656,precedent,12,9,['neutral' 'positive' 'negative'],0.8,0.10416666666666666,0.38335648148148144
10584,multiproduct,12,7,['neutral' 'positive'],0.6000000000000001,0.0,0.35881433381433386
4823,dose_dependent,12,7,['neutral' 'positive'],1.0,0.0,0.3506944444444444
4824,dose_escalation,12,5,['neutral' 'positive'],0.9,0.0,0.36880050505050505
4017,darzalex,12,2,['neutral' 'positive'],1.0,0.0,0.45675925925925925
10517,mt,12,4,['positive' 'negative' 'neutral'],0.75,0.0,0.3242199074074074
18223,waterfall,12,8,['neutral' 'negative' 'positive'],0.6178571428571429,0.0,0.2115492724867725
13260,qualitative,12,11,['neutral' 'negative' 'positive'],0.8888888888888888,0.0,0.3001157407407407
10989,nomination,12,6,['positive' 'neutral'],0.55,0.0,0.3402116402116402
8005,imaging_patent,12,2,['positive' 'negative' 'neutral'],0.5,0.03333333333333333,0.3550720298220298
13902,remeasurement,12,12,['negative' 'neutral' 'positive'],0.7583333333333333,0.0,0.2979254349046016
17504,uneven,12,10,['positive' 'negative' 'neutral'],0.55,0.1,0.2611111111111111
10784,necessity,12,9,['positive' 'neutral'],0.625,0.0,0.3250715488215488
14793,scrub,12,2,['positive' 'neutral'],1.0,0.0,0.4432043650793651
17093,transform,12,10,['positive' 'neutral'],1.0,0.0,0.4657683982683983
1498,beloved,12,11,['positive' 'neutral' 'negative'],1.0,0.45,0.6801650432900432
7078,gpu,12,5,['negative' 'neutral' 'positive'],0.6772727272727272,0.0,0.3383838383838384
6156,fibrosis,12,4,['positive' 'neutral'],1.0,0.0,0.41923701298701294
569,ally,12,5,['positive' 'neutral'],0.6166666666666667,0.0,0.3773321759259259
11353,officer_treasurer,12,12,['neutral'],0.15833333333333333,0.0,0.01736111111111111
17580,unmet_medical,12,10,['neutral' 'positive'],0.75,0.0,0.3349821378467212
